Year,Country,Region,SubRegion,IntermRegion,SurfAreaSqKm,PopDens,PopGrowth%,GDP,GDPGrowth%,AdolFertRate,AgriValAdd%GDP,DomCredit%GDP,Exports%GDP,FertRate,FDINetBoP,GNI/CapAtlas,GNIAtlas,GrossCapForm%GDP,Imports%GDP,IndValAdd%GDP,InflConsPric%,LifeExpBirth,MerchTrade%GDP,MilExp%GDP,MobileSubs/100,MortRateU5,NetMigr,PopTotal,RevenueExGrants%GDP,SchEnrollPrim%,TaxRevenue%GDP,UrbanPopGrowth%
1974,Ghana,Africa,Sub-Saharan Africa,Western Africa,238540.0,43.5922431220884,2.88196939062148,2894409937.8882,6.85251683220585,131.903,51.137339055794,,18.3261802575107,6.827,14270000.0,330.0,3265873672.17086,13.0472103004292,21.8025751072961,18.1330472103004,24.5687337447089,48.777,53.8624463519313,1.58154506437768,,191.6,-1197.0,9918979.0,,59.6753005981445,,3.61885544543341
1974,Rwanda,Africa,Sub-Saharan Africa,Eastern Africa,26340.0,177.801743007702,2.93537515995271,308458423.183854,1.40982357368419,71.431,59.1352828206791,,12.1687577317595,8.231,2200000.0,80.0,336606641.605613,10.4602504989409,21.3389179913397,9.20502043906797,15.9069116079737,45.304,30.4741232318276,1.47154471544715,,239.5,-4531.0,4386369.0,11.7468613103106,55.2764205932617,10.1813104856358,7.45922922432142
1974,Brazil,Americas,Latin America and the Caribbean,South America,8515770.0,12.7022725151768,2.38339170665403,109794519727.538,8.15393868457201,79.419,10.7525650964627,,7.67312781088189,4.502,1207900000.0,950.0,100938976441.527,24.3114640242604,13.2946502579637,33.3412563148844,34.6058549964615,58.881,20.1458142490988,1.94135341120892,,119.3,-6487.0,106167372.0,,123.05436706543,,4.01974804296631
1974,Poland,Europe,Eastern Europe,,312690.0,109.957553299161,0.959785770177262,,,30.0,,,,2.26,,,,,,,,71.1170731707317,,,,29.0,-26337.0,33678899.0,,104.713600158691,,2.16047108300765
1974,Liberia,Africa,Sub-Saharan Africa,Western Africa,111370.0,16.884167358804,2.71666888614457,,,179.47,,,,6.691,57710000.0,,,,,,,42.383,,0.93429158110883,,267.9,2094.0,1626283.0,,,,5.77973397197649
1974,"Iran, Islamic Rep.",Asia,Southern Asia,,1745150.0,19.5827095459122,2.90629015453328,46209092072.1383,5.80105084782075,124.97,6.9328248557647,,47.3709309039233,6.042,323500000.0,1070.0,34218486793.9734,31.0292858756385,24.0337572020297,62.3233342048455,58.3299552849666,53.854,29.9399953117491,8.75035024750824,,162.3,73218.0,31895534.0,45.6688097140616,84.586311340332,5.41779096390626,4.96152590053321
1974,"Egypt, Arab Rep.",Africa,Northern Africa,,1001450.0,38.1037460445025,2.15754030492084,9228963224.60004,1.55893857167668,124.248,28.8074922893356,,20.367410342421,5.835,130000.0,300.0,11275493940.2886,18.8883135595128,31.2974177716743,23.2760755532542,9.42497991712455,51.838,41.9006978995475,17.2742435072671,,225.3,-121442.0,37930374.0,,67.7529373168945,,3.00677466237047
1974,Lesotho,Africa,Sub-Saharan Africa,Southern Africa,30360.0,38.7143939393939,3.43936972596991,150851315.734636,10.9800889506,97.189,39.3939512195122,,13.6585365853659,5.828,,210.0,248955187.13776,12.6829268292683,77.0731707317073,12.5158048780488,9.82034432208627,52.372,88.8291887594279,,,161.7,10300.0,1175369.0,,101.294769287109,,7.88219602932527
1974,Bahrain,Asia,Western Asia,,690.0,392.213043478261,5.3098336907212,,,94.324,,,,5.785,110000.0,,,,,,,67.864,,,,51.4,6647.0,270627.0,,97.8309936523438,,5.5900306341142
1974,Netherlands,Europe,Western Europe,,41530.0,401.216113744076,0.78367225014689,87243413394.5405,3.43871786071904,14.701,4.04059486467126,,50.3816205172612,1.77,1103114453.63161,6240.0,84513214963.8936,24.6021572845703,45.6546617702219,33.9550499002896,12.8956534527392,74.5368292682927,87.538986644898,2.65347166146325,,13.6,32613.0,13545056.0,38.0835470934888,99.8328475952148,21.2162707497985,1.28918169949851
1974,Algeria,Africa,Northern Africa,,2381740.0,6.3624081553822,2.45257536458332,13209871629.0641,7.49491770454365,89.963,,,38.7490436138728,7.44,358000000.0,760.0,11506739093.4406,40.016534397594,35.4897756232698,,48.896590423461,46.034,66.0263797023584,1.95766814852145,,212.6,-27618.0,15153602.0,,90.0068435668945,,2.86674489965748
1974,United Arab Emirates,Asia,Western Asia,,98647.9,6.92699239650803,10.8105044017579,,,140.201,,,,6.331,1629999.9,,,,,,,64.338,,,,65.9,39700.0,491955.0,,77.5990295410156,,10.8103986052591
1974,"Korea, Rep.",Asia,Eastern Asia,,99260.0,359.65442670537,1.712705419969,19544094741.2663,9.51183543440047,14.325,24.1720430107527,,22.2302340290955,3.77,2000000.0,550.0,19026524456.2222,32.5996204933586,33.3004427577483,26.6110056925996,30.5953697699091,63.8048780487805,57.889608855155,4.54144562770677,,48.1,-5223.0,34692266.0,12.8146742567995,102.674819946289,11.5749525616698,4.87075155461082
1974,Sweden,Europe,Northern Europe,,447420.11,20.0323096422961,0.290164816134143,66012967234.7236,3.19819564584239,32.066,,,29.3503369316148,1.87,76586494.8898982,8580.0,70004267795.1528,31.1340617086796,29.8715342960405,,9.45814690731832,74.9804878048781,49.4175634977978,3.21539704912016,,11.0,11254.0,8159955.0,26.8784900513946,96.4223403930664,17.0716117464932,0.671410635211935
1974,Nepal,Asia,Southern Asia,,147180.0,95.2888181818182,2.15374512297861,1217953546.97604,6.33359037217276,121.102,68.4181772493042,,5.44971913841814,5.738,250000.0,100.0,1312477361.37818,8.76015024828819,10.5480961332018,8.70549768525522,20.8256695329823,44.464,16.4209875242422,0.60723646141802,,243.7,-4360.0,13626301.0,,,,6.83873290444721
1974,Portugal,Europe,Southern Europe,,92120.0,95.6761202185792,1.3948780479403,17512391475.9274,1.14285932449492,33.702,,,21.0507837499211,2.7,106000000.0,2070.0,18079251819.8932,29.6513011420485,32.8905904940464,,18.8652507537897,68.019512195122,38.6754716470917,4.34227985854624,,47.9,45390.0,8754365.0,,116.137847900391,11.779689116903,2.38286400938331
1974,Mongolia,Asia,Eastern Asia,,1564120.0,0.932592651864729,2.86942020665566,,,52.513,,,,7.268,,,,,,,,55.215,,,,,5246.0,1443130.0,,100.115791320801,,4.38723609516662
1974,Ukraine,Europe,Eastern Europe,,603560.0,,0.621535163452385,,,38.013,,,,2.04,,,,,,,,68.9340243902439,,,,29.3,70443.0,48602694.0,,101.334777832031,,1.86493436506938
1974,Viet Nam,Asia,South-eastern Asia,,331690.0,141.014157116962,2.21931618420539,,,29.877,,,,5.82,1250000.0,,,,,,,55.83,,,,78.7,-34997.0,45898698.0,,,,2.73980834777267
1974,Antigua and Barbuda,Americas,Latin America and the Caribbean,Caribbean,440.0,145.95,-0.380787056424964,,,104.374,,,,2.932,,,,,,,,71.747,,,,23.5,-1335.0,64218.0,,87.440559387207,,-0.145865647159307
1974,Bulgaria,Europe,Eastern Europe,,110990.0,78.4483865136039,0.667967360708252,,,74.588,,,,2.29,,,,,,,,71.2080487804878,,,,29.0,-6917.0,8678745.0,,94.8334274291992,,2.53961171872242
1974,Slovenia,Europe,Southern Europe,,20270.0,,0.532626457849935,,,57.034,,,,2.125,,,,,,,,70.1609756097561,,,,,4224.0,1776132.0,,,,3.24977495184291
1974,Kiribati,Oceania,Micronesia,,810.0,75.2506172839506,0.584118615834758,85637174.3722131,45.3027536241445,75.832,,,69.3998355713894,5.079,,,,6.00164428610578,23.8010413812003,,12.9896617922299,56.266,52.5472732255412,,,126.7,-1614.0,60953.0,,107.25135040283226,,3.96377500217578
1974,Marshall Islands,Oceania,Micronesia,,180.0,,2.52257263215042,,,158.331,,,,7.977,,,,,,,,60.081,,,,69.4,-173.0,26174.0,,,,2.32193394160969
1974,Guyana,Americas,Latin America and the Caribbean,South America,214970.0,3.75019571958721,1.06790079202826,433954545.454545,7.70283994935743,105.653,27.6631402534828,,68.3460773017702,4.689,1360000.0,540.0,399681845.369966,26.4062009008065,66.4187702943333,30.1455954750183,37.4721543662906,60.76,120.980412695087,2.85057471264368,,73.0,-10579.0,737701.0,,95.8675231933594,,1.43030069911822
1974,Pakistan,Asia,Southern Asia,,796100.0,85.8099431818182,2.85762988601594,8899191919.19192,3.54019171279742,111.93,31.8766883839186,,13.5751742298699,6.811,4000000.0,150.0,9699556562.11703,13.1824476175342,17.2549998864952,20.991577943747,26.0737017850942,55.472,38.1944791264671,6.09099631368984,,178.5,-69596.0,66149169.0,14.0291934348823,51.0938491821289,11.706885201244,4.15031247648018
1974,Belarus,Europe,Eastern Europe,,207600.0,,0.649396280155014,,,25.17,,,,2.21,,,,,,,,70.8546829268293,,,,,-4800.0,9317584.0,,99.0540008544922,,3.42853725718101
1974,West Bank and Gaza,Asia,Western Asia,,6020.0,,,,,111.093,,,,,,,,,,,,,,,,,-8670.0,,,,,
1974,Dominican Republic,Americas,Latin America and the Caribbean,Caribbean,48670.0,103.054895466777,2.59225188027832,2925700001.46285,6.00190290333006,123.353,22.1519636326349,,25.6190282462317,5.44,53600000.0,620.0,3064372959.85436,23.3471306012236,34.9725535769218,27.3970806371125,17.7091773935642,58.65,49.3898895743754,1.96506550218341,,108.7,-13514.0,4978582.0,17.0591653279557,95.8771133422852,14.4204805687528,5.08579319113393
1974,Angola,Africa,Sub-Saharan Africa,Middle Africa,1246700.0,5.45640009625411,3.35235974556416,,,166.453,,,,7.5,6690000.0,,,,,,,41.652,,,,,39146.0,6802494.0,,71.7397079467773,,8.37704005763939
1974,North Macedonia,Europe,Southern Europe,,25710.0,,1.38730701742993,,,44.274,,,,2.636,,,,,,,,66.592,,,,,-1.0,1749329.0,,,,2.55648788214885
1974,Suriname,Americas,Latin America and the Caribbean,South America,163820.0,2.52896794871795,-0.45824193482519,409850000.0,0.400000000178352,93.876,7.08795900939368,,,4.945,7450000.0,890.0,352759745.52804,,,47.8345736244968,20.2583978416198,60.841,121.751860436745,,,,-11504.0,394519.0,,126.236442565918,,4.18718834474604
1974,Puerto Rico,Americas,Latin America and the Caribbean,Caribbean,8870.0,331.375310033822,2.08024400439387,7684800000.0,2.9173784910372,82.548,3.72033104309806,,43.4455028107433,2.882,,2590.0,7623267078.4717,23.4124505517385,55.4536227357901,35.212367270456,6.63430395901862,71.634,,,,,-1701.0,2939299.0,,112.184471130371,,3.51552001073908
1974,Burundi,Africa,Sub-Saharan Africa,Eastern Africa,27830.0,142.5246105919,2.4500214749565,345263492.063492,-0.726839562746335,88.513,61.0342227698192,,9.75339745122198,7.222,220000.0,100.0,348631154.07846,4.0522996009489,15.5339377333162,12.1193843211534,12.4551776403177,43.012,21.4329060850696,2.2250827510114,,251.1,10072.0,3660032.0,11.7913165008551,21.613639831543,10.6769157211424,6.71487420092469
1974,Malta,Europe,Southern Europe,,320.0,943.7375,-0.067527758459834,376094108.475331,10.0364039597072,15.701,6.49008913075086,,74.6413700651091,1.64,10636044.1109678,1560.0,471852851.271395,24.8843556713471,101.080531568585,55.0748323412643,3.363716157665,71.5136341463415,131.615994200682,,,22.6,-1397.0,301996.0,47.7815019764763,114.506210327148,20.6659996999455,-0.0575494996903085
1974,Kuwait,Asia,Western Asia,,17820.0,57.8241301907969,5.9888365017949,13006929853.3958,,123.007,,,84.9593518216457,6.217,120000.0,,,6.77681633298758,13.8421194293763,,,67.93,96.2333167094935,3.2791185729276,,54.6,25395.0,1030426.0,71.4398130458907,79.8226013183594,32.677682472533,6.75601478345574
1974,Curacao,Americas,Latin America and the Caribbean,Caribbean,444.0,,0.974731946293873,,,58.894,,,,2.705,,,,,,,,69.5290243902439,,,,,-1872.0,148351.0,,,,1.40052714161408
1974,Nauru,Oceania,Micronesia,,20.0,354.8,1.50506887615595,,,43.627,,,,4.144,,,,,,,,60.864,,,,,0.0,7096.0,,105.694763183594,,1.50506887615595
1974,Sao Tome and Principe,Africa,Sub-Saharan Africa,Middle Africa,960.0,87.696875,2.06054295897092,,,105.834,,,,6.534,0.0,,,,,,,58.042,,,,87.8,-474.0,84189.0,,104.374809265137,,3.21849118896998
1974,Malaysia,Asia,South-eastern Asia,,330800.0,34.5006452594734,2.43359463143772,9496205619.75383,8.31866197361978,51.968,32.4653403622364,,48.3113133257503,4.627,570819254.595405,780.0,8889472263.78335,28.4889316650626,48.0750721847931,35.8556011024587,12.7092356059606,65.209,87.9298567696395,4.18234316213142,,45.0,-22142.0,11335187.0,,,,4.77086206978835
1974,Ecuador,Americas,Latin America and the Caribbean,South America,283560.0,24.9643223522612,2.7978067683364,6599259420.99605,11.2085096276477,93.813,24.0938427821548,,22.6520505462625,5.577,76799999.9,810.0,5613338758.27074,24.643198037142,18.7523195538694,26.462607578786,52.4795588797229,59.526,27.306094290926,2.01588995612475,,120.1,-1141.0,6911123.0,,98.4531326293945,,4.1700113615322
1974,France,Europe,Western Europe,,549086.0,97.5503409634638,0.679243152251463,285552373158.756,4.30091914308284,36.485,5.41202768344581,,20.6302807987887,2.18,1846644387.7,5810.0,310283207713.698,29.1168140155803,21.7254868245712,28.7528598107629,11.8324241631202,72.6048780487805,34.7316322056485,3.08644058078624,,15.4,70036.0,53415250.0,33.0358266205339,112.079971313477,18.8734543972722,1.2230438562975
1974,Turks and Caicos Islands,Americas,Latin America and the Caribbean,Caribbean,950.0,6.57789473684211,2.93923894606588,,,91.859,,,,5.01,,,,,,,,64.501,,,,45.1,62.0,6249.0,,148.928573608398,,3.68291661886012
1974,Bosnia and Herzegovina,Europe,Southern Europe,,51210.0,,1.0070717817208,,,45.435,,,,2.451,,,,,,,,68.862,,,,,-13455.0,3983063.0,,,,3.68448198930863
1974,Timor-Leste,Asia,South-eastern Asia,,14870.0,39.8303295225286,1.40135183165565,,,65.132,,,,5.287,,,,,,,,36.877,,,,,-2219.0,592277.0,,,,3.87502467663505
1974,Indonesia,Asia,South-eastern Asia,,1910930.0,70.626691764602,2.56185276046071,25802409638.5542,7.23424381726076,125.7,,,28.9979454613373,5.093,182120000.0,160.0,20050284174.8125,16.7818453492716,21.4204333208816,,47.8605765830296,55.429,43.6703399327605,2.70592080687337,,145.6,61188.0,127945196.0,16.9966380276429,84.6324920654297,15.9693686963018,5.32954261157117
1974,Tanzania,Africa,Sub-Saharan Africa,Eastern Africa,947300.0,17.6917091894333,3.55819450389197,,,183.527,,,,6.998,-2060000.0,,,,,,,48.306,,5.3551331749406,,200.9,51112.0,15671316.0,,44.7666397094727,,10.5137880261007
1974,Colombia,Americas,Latin America and the Caribbean,South America,1141750.0,20.6380090130689,2.21473664560107,12370029583.6419,5.74575718912141,90.244,24.3821033301901,,14.540113653283,4.527,40889759.9996338,560.0,12837045296.4991,21.4557794431485,15.6304283090972,30.0058315549159,25.3771500046661,63.64,25.109074954092,1.57578013524412,,82.2,-80843.0,22897871.0,,113.525741577148,,3.4249063753275
1974,Zambia,Africa,Sub-Saharan Africa,Eastern Africa,752610.0,6.44216091150002,2.8755274779589,2910981262.10018,6.42815854892096,191.968,10.6454540601143,,,7.376,38000000.0,570.0,2732063328.58677,,,54.7861833324435,10.8221496863328,53.87,75.3697740540281,,,159.6,-31183.0,4789038.0,,91.110237121582,,5.65261819352207
1974,Greece,Europe,Southern Europe,,131960.0,69.5269356089992,0.368183314375017,25351306818.1818,-6.43824077883258,45.606,,,14.2156917677276,2.38,67000000.0,,,38.2529141630228,21.2611865534993,,22.7804320182703,73.4155853658537,25.3044154528523,4.82446883464592,,27.3,11264.0,8962022.0,18.9006800849272,106.954307556152,12.6364095835058,1.1174217575394
1974,Haiti,Americas,Latin America and the Caribbean,Caribbean,27750.0,182.534542815675,1.80405524090265,565399296.718132,5.77988915170621,73.179,,,,5.663,7939993.41632895,,,,,,14.5043139953154,48.419,34.8426326568656,,,222.4,-18810.0,5030652.0,,57.295581817627,,1.93669776506121
1974,Liechtenstein,Europe,Western Europe,,160.0,141.4875,1.72429587876977,193980464.947212,1.66922250469742,17.696,,,,,,8340.0,188717181.272523,,,,8.24370704690749,,,,,,204.0,22638.0,,,,1.65212698549538
1974,Guinea,Africa,Sub-Saharan Africa,Western Africa,245860.0,18.3830091160671,1.60377806503843,,,170.436,,,,6.336,1450000.0,,,,,,,40.137,,,,308.4,-22661.0,4517073.0,,30.2900104522705,,5.57209556694248
1974,Finland,Europe,Northern Europe,,338150.0,15.39963229259,0.523542995771684,24848821490.4679,3.23653304028531,27.09,,,25.6809049866827,1.61,35000000.0,5130.0,24079600334.1867,37.0295380662404,29.5340082998833,,22.0713973185512,71.1348780487805,49.5114024007918,1.27017866747889,,13.1,5920.0,4690574.0,24.8908644886778,86.1420669555664,21.3482805449141,1.75763969536897
1974,Togo,Africa,Sub-Saharan Africa,Western Africa,56790.0,45.05120426549,2.4551121540643,761591056.261654,4.83284911852442,135.566,21.6314854527014,,48.5746437909565,7.15,-44328180.6901005,290.0,716343801.053917,12.0555198405709,21.2571601381323,41.8488083076313,42.0320807064408,48.099,40.4416513912137,1.49195462130839,,206.7,-14483.0,2450335.0,,78.0981521606445,,3.94000068039876
1974,Comoros,Africa,Sub-Saharan Africa,Eastern Africa,1861.0,146.006985491671,2.98501750682386,,,131.157,,,,7.134,,,,,,,,47.474,,,,208.8,921.0,271719.0,,51.9578895568848,,4.79947573810007
1974,South Africa,Africa,Sub-Saharan Africa,Southern Africa,1219090.0,20.6720160911392,2.80855343866057,41389185877.1235,6.11112210372188,100.463,7.17206556910714,71.4737047967856,24.1546065497991,5.298,696123636.2673,1570.0,39303020200.5892,27.230380827081,24.6417523023859,36.0487856914269,14.8176062024799,57.117,39.971793717122,3.0851992816305,,128.6,38493.0,25077016.0,18.1772926074743,,15.5068804892792,2.93350192548596
1974,Philippines,Asia,South-eastern Asia,,300000.0,138.7984976022,2.40147320744003,15607882556.6329,3.39460637850206,60.298,27.6300031133891,,,5.693,130740000.0,350.0,14603932277.1323,,,38.3198286642468,32.8902841567233,61.68,39.697889688226,3.55803925904335,,82.1,-249665.0,41388324.0,,103.506629943848,,3.91317184667374
1974,Mozambique,Africa,Sub-Saharan Africa,Eastern Africa,799380.0,11.9588761158727,3.02867148289357,,,174.925,,,,6.712,2000000.0,,,,,,,42.065,,,,272.0,55981.0,9404221.0,,53.692195892334,,6.92929251428645
1974,El Salvador,Americas,Latin America and the Caribbean,Central America,21040.0,191.081486810552,2.37252273513685,1665880000.0,5.33600110676542,143.563,37.2896006915264,,32.4177011549451,5.793,20100000.0,440.0,1769255333.59757,22.6258794150839,40.8312723605542,25.1326626167551,9.6491479831566,54.668,61.529041707686,0.801397476690848,,135.3,-22844.0,3984049.0,,89.6408004760742,,3.60554824532182
1974,Turkmenistan,Asia,Central Asia,,488100.0,,2.72041452145224,,,34.323,,,,6.015,,,,,,,,59.256,,,,,3730.0,2459325.0,,,,2.62800545649148
1974,Andorra,Europe,Southern Europe,,470.0,55.3255319148936,6.39157100867638,186557164.008677,5.6187897289272,25.272,,,,,,,,,,,15.9452012982009,,,,,,1223.0,26003.0,,,,7.93240292660718
1974,Germany,Europe,Western Europe,,356970.0,226.183464612036,0.0389692231983959,445303484241.554,0.890068740587211,34.506,,,18.2369862071597,1.51,2176992344.38363,5800.0,457648824524.833,26.4549366693809,18.7159347490204,,7.27529030261664,71.4189268292683,35.7124984707587,3.26114133037708,,22.0,95670.0,78967433.0,22.4205060003042,,10.4752255739926,0.117617758335478
1974,Ethiopia,Africa,Sub-Saharan Africa,Eastern Africa,1221900.0,28.6000118074478,2.55484975424859,,,178.436,,,,7.121,,,,,,,,39.453,,2.79458239277652,,244.8,-4219.0,31488613.0,,17.8105907440186,,4.48078452995918
1974,"Venezuela, RB",Americas,Latin America and the Caribbean,South America,912050.0,14.5073635281447,2.94550176018645,26100930232.5581,2.06933320169284,102.611,4.86875634834364,28.0039916602812,42.9378797868739,4.791,-430000000.0,1720.0,22012114880.2641,29.056346561648,18.5374307250922,58.2575690076091,50.1079687946294,66.526,58.6224317051874,2.30776084825804,,55.3,183.0,12796220.0,,90.9147186279297,,3.93354031205406
1974,Lebanon,Asia,Western Asia,,10450.0,257.368523949169,2.42342747973301,,,69.767,,,,4.685,6339999.9,,,,,,,67.294,,,,58.6,-3831.0,2632880.0,,128.259124755859,,4.6887438501616
1974,Argentina,Americas,Latin America and the Caribbean,South America,2780400.0,9.29946541259697,1.70070709763708,72436777342.4554,5.5338043957736,70.631,10.2308377488651,30.371312312636,6.9025707976099,3.251,17920000.0,2470.0,62985567014.3734,22.2603317856376,6.28900906002225,43.5928026239928,30.630441370412,66.563,10.4449704660806,1.65918367346939,,66.2,43652.0,25449754.0,,106.127319335938,,2.20965020220652
1974,"Yemen, Rep.",Asia,Western Asia,,527970.0,14.451938557115,2.82388573636085,,,154.955,,,,8.335,,,,,,,,44.325,,,,284.6,-22751.0,7630190.0,,,,5.01660313973761
1974,Kyrgyz Republic,Asia,Central Asia,,199950.0,,2.19837318042567,,,44.349,,,,4.726,,,,,,,,59.3270487804878,,,,,-5819.0,3223900.0,,,,2.58022136814762
1974,New Caledonia,Oceania,Melanesia,,18580.0,7.16630196936543,1.9268418865877,637403479.729112,12.7011152022729,80.904,,,,3.8,,5280.0,691201685.553578,,,,12.6282710252818,64.8243902439024,88.013325600045,,,,2130.0,131000.0,,,,3.38047490658075
1974,China,Asia,Eastern Asia,,9562950.0,95.9017921337843,2.06595501335632,144188964286.502,2.31000000295589,28.644,33.4264596668671,,4.92980160554514,4.17,,180.0,162066525580.443,33.206194444248,5.4036849736535,42.4302436609258,0.277735670864203,60.168,10.332968319542,,,90.3,-175304.0,900350000.0,,106.179130554199,,2.69247959731461
1974,Palau,Oceania,Micronesia,,460.0,,0.960210528002221,,,64.422,,,,,,,,,,,,,,,,64.6,-268.0,12662.0,,,,1.42476758220395
1974,Chad,Africa,Sub-Saharan Africa,Middle Africa,1284000.0,3.17605509685614,2.2154036469744,652532796.06664,4.96185258253867,218.288,36.70010049387,,18.3910807097132,6.864,13800000.0,190.0,749366295.224247,18.4747648844581,26.8037366905997,14.9680688815988,3.73569349604588,41.785,19.002876291805,,,249.8,-15703.0,4000559.0,,32.1035308837891,,7.96811021837308
1974,Belgium,Europe,Western Europe,,33120.0,,0.314633664597999,56033077879.0389,4.56525797284306,29.971,,,52.8933580553858,1.83,1137000000.0,6000.0,58593476575.9163,30.2930162049949,52.3777195459097,,12.1683402618302,71.9858536585366,,2.76141618803791,,19.6,11697.0,9772419.0,,104.727439880371,,0.447194464460881
1974,Cyprus,Asia,Western Asia,,9250.0,70.1931818181818,-0.326332363271116,,,22.717,,,,2.28,32399999.9,,,,,,,55.23,,,,30.5,-8222.0,648585.0,,,,4.80227537002276
1974,Barbados,Americas,Latin America and the Caribbean,Caribbean,430.0,571.746511627907,0.492565634801975,311804643.275147,,81.185,,,,2.513,2397684.5342294,,,,,,,69.519,93.0069536341364,,,38.6,-1348.0,245851.0,,100.690551757812,,1.17147634767564
1974,Montenegro,Europe,Southern Europe,,13810.0,,1.62417214382816,,,31.669,,,,2.462,,,,,,,,71.220756097561,,,,,-1010.0,538902.0,,,,4.85182052244707
1974,Kenya,Africa,Sub-Saharan Africa,Eastern Africa,580370.0,23.1998260533436,3.4168934292709,2969958812.43227,4.06561734893735,163.077,31.2991420759876,,33.6758838502875,7.907,23420000.0,230.0,3008286385.96535,25.7556330724993,40.8975205053267,18.3228056943528,16.049272207671,55.634,54.849245490577,1.77700255645505,,135.6,-62991.0,13203949.0,,99.1091079711914,,7.92209332106512
1974,Central African Republic,Africa,Sub-Saharan Africa,Middle Africa,622980.0,3.59450544158721,1.9571287628841,281398705.994003,6.33903361228316,166.268,,,27.7368238884878,5.911,5799999.9,140.0,319658376.964737,15.5018227040011,43.3361131787586,,5.38099970484274,47.402,33.4045601481917,,,207.2,-9842.0,2239305.0,,57.1729698181152,,4.93878755312097
1974,Greenland,Americas,Northern America,,341700.0,0.14486391571554,1.01523714640179,169918948.657061,5.70625399435229,65.67,,,,,,3130.0,154791532.275225,,,,15.5536095446253,,116.526144708919,,,,58.0,49500.0,,,,1.3356752743594
1974,Sudan,Africa,Northern Africa,,2505810.0,5.45074158249158,3.78771106636506,3958931659.84759,11.4452891421568,147.723,39.601015596663,,12.7094668117519,6.954,-1159999.9,240.0,3947517835.16376,,20.7254261878854,12.2669568371418,15.4390860562498,53.23,25.0572650713094,2.56783587028458,,153.4,100318.0,12950962.0,,,,4.83886016534178
1974,Cuba,Americas,Latin America and the Caribbean,Caribbean,109890.0,87.6452979515829,1.23117178546334,11405957317.0732,0.984491815760862,142.39,12.1325954504947,,32.613748592012,3.199,,1230.0,11569961942.3426,25.8920087224423,44.1719448063352,16.9315499976745,11.8588811241342,70.57,46.5370845466399,,,29.9,-62793.0,9413105.0,,122.270248413086,,2.51494868240962
1974,Czechia,Europe,Eastern Europe,,78870.0,,0.664900387723116,,,59.517,,,,2.46,,,,,,,,70.0865853658537,,,,,-4044.0,9988459.0,,124.492782592773,,2.3432851896655
1974,Saudi Arabia,Asia,Western Asia,,2149690.0,3.4812024059283,5.4191249856403,45412971922.1718,16.2280652717263,174.14,0.829754271014895,,62.935958190795,7.426,-3732394367.24856,2980.0,22275994787.0592,30.9305720003875,13.2024472521551,83.0786887736975,150.353256360264,57.017,84.5903678487176,,,139.6,138421.0,7483506.0,,,,8.99529553684292
1974,Israel,Asia,Western Asia,,22070.0,156.053604436229,2.97542610817927,,,43.207,,,,3.626,84000000.0,,,,,,,71.6617073170732,,27.6552864420413,,26.5,13781.0,3377000.0,,100.301010131836,,3.47650757739757
1974,Cabo Verde,Africa,Sub-Saharan Africa,Western Africa,4030.0,74.8590570719603,0.829131703536244,,,96.879,,,,6.818,,,,,,,,56.837,,,,118.6,-6510.0,301682.0,,98.9746932983398,,2.66252242282869
1974,Morocco,Africa,Northern Africa,,446550.0,37.8722451265965,2.47337141484608,7675467036.60961,5.59604994452356,95.761,20.6559332140727,,27.556648777579,6.373,-20399999.9,460.0,7739699858.87185,20.4591532498509,28.1926058437686,35.020870602266,23.8982358438244,50.673,47.0590256302564,3.14583333333333,,173.1,-52945.0,16902383.0,,55.6832504272461,,4.32683307763953
1974,Botswana,Africa,Sub-Saharan Africa,Southern Africa,581730.0,1.22027949817373,5.09045515798467,306044205.922122,8.7977952161217,148.127,31.7864871363308,,40.9232988699207,6.593,70000.0,450.0,312847787.940225,47.8720846357297,64.7751863428709,27.8913200288531,12.7969241426477,57.424,99.6588055248505,,,105.3,11307.0,691569.0,,71.315803527832,,11.8764540954002
1974,Spain,Europe,Southern Europe,,505990.0,70.7820610305153,1.09260761038069,97274006345.5437,5.61878571735528,20.118,,,13.1846269779674,2.88,358000000.0,2730.0,96694794532.528,31.8452675527736,18.5108462003354,,15.9451123890719,72.969756097561,23.1500694234865,2.20756393740679,,23.3,105120.0,35373335.0,18.0437834293399,111.37776184082,8.58082145306388,2.08003856659776
1974,Thailand,Asia,South-eastern Asia,,513120.0,78.1008847305682,2.60989431016085,13702998648.216,4.46625338575453,62.438,27.0057313583991,,21.5891829094054,4.634,188288646.4,340.0,13484307382.5683,26.6350280713694,23.9555868691652,26.647563171382,20.3346923691587,60.552,40.7720977242259,2.65543855879087,,81.4,72762.0,39900961.0,13.24104555598,84.4387664794922,12.5838106133193,5.16780890969252
1974,Slovak Republic,Europe,Eastern Europe,,49030.0,,1.0326455261866,,,44.778,,,,2.61,,,,,,,,70.1781707317073,,,,,-4496.0,4689623.0,,,,3.41775689949165
1974,Guinea-Bissau,Africa,Sub-Saharan Africa,Western Africa,36130.0,22.175533428165,3.32168600777203,98775328.9473684,4.55924104848333,110.964,41.3797926581123,,5.01836637504704,6.12,,180.0,112191893.658729,16.8153071996856,39.2484272854731,25.4917959084445,8.92442636961943,41.757,47.5827319441715,,,,22080.0,623576.0,,50.2908782958984,,4.37287711833808
